#frame_num,ros_time
1361,1645481379.146959
1362,1645481379.181265
1363,1645481379.213663
1364,1645481379.247581
1365,1645481379.280248
1366,1645481379.314126
1367,1645481379.347085
1368,1645481379.380756
1369,1645481379.413631
1370,1645481379.447579
1371,1645481379.480259
1372,1645481379.51415
1373,1645481379.547095
1374,1645481379.58078
1375,1645481379.613846
1376,1645481379.647599
1377,1645481379.680438
1378,1645481379.714336
1379,1645481379.747193
1380,1645481379.780999
1381,1645481379.813763
1382,1645481379.847727
1383,1645481379.880476
1384,1645481379.914328
1385,1645481379.947173
1386,1645481379.981027
1387,1645481380.013825
1388,1645481380.047717
1389,1645481380.080396
1390,1645481380.114284
1391,1645481380.147109
1392,1645481380.181021
1393,1645481380.213777
1394,1645481380.247632
1395,1645481380.280366
1396,1645481380.314077
1397,1645481380.346967
1398,1645481380.380846
1399,1645481380.413653
1400,1645481380.44745
1401,1645481380.480248
1402,1645481380.514137
1403,1645481380.547045
1404,1645481380.580841
1405,1645481380.613746
1406,1645481380.647583
1407,1645481380.68026
1408,1645481380.71414
1409,1645481380.747127
1410,1645481380.78102
1411,1645481380.813686
1412,1645481380.847766
1413,1645481380.880474
1414,1645481380.914365
1415,1645481380.947191
1416,1645481380.980955
1417,1645481381.01367
1418,1645481381.047569
1419,1645481381.080406
1420,1645481381.114269
1421,1645481381.147043
1422,1645481381.181029
1423,1645481381.213705
1424,1645481381.247612
1425,1645481381.280378
1426,1645481381.314197
1427,1645481381.347126
1428,1645481381.380755
1429,1645481381.413756
1430,1645481381.447649
1431,1645481381.480523
1432,1645481381.514251
1433,1645481381.547156
1434,1645481381.581145
1435,1645481381.613717
1436,1645481381.647507
1437,1645481381.680315
1438,1645481381.714168
1439,1645481381.74711
1440,1645481381.780878
1441,1645481381.813725
1442,1645481381.847606
1443,1645481381.880378
1444,1645481381.914222
1445,1645481381.947136
1446,1645481381.980983
1447,1645481382.013835
1448,1645481382.047664
1449,1645481382.080386
1450,1645481382.114283
1451,1645481382.147237
1452,1645481382.180962
1453,1645481382.213784
1454,1645481382.247707
1455,1645481382.280489
1456,1645481382.314407
1457,1645481382.347223
1458,1645481382.380916
1459,1645481382.413727
1460,1645481382.447647
1461,1645481382.480362
1462,1645481382.514263
1463,1645481382.547114
1464,1645481382.580932
1465,1645481382.613756
1466,1645481382.647894
1467,1645481382.680333
1468,1645481382.714335
1469,1645481382.74719
1470,1645481382.781036
1471,1645481382.813889
1472,1645481382.847684
1473,1645481382.880395
1474,1645481382.914333
1475,1645481382.947187
1476,1645481382.980973
1477,1645481383.013888
1478,1645481383.047787
1479,1645481383.080454
1480,1645481383.114442
1481,1645481383.147275
1482,1645481383.181422
1483,1645481383.213861
1484,1645481383.247817
1485,1645481383.280516
1486,1645481383.314448
1487,1645481383.347344
1488,1645481383.381124
1489,1645481383.413891
1490,1645481383.447829
1491,1645481383.48054
1492,1645481383.514385
1493,1645481383.547355
1494,1645481383.581195
1495,1645481383.613922
1496,1645481383.647854
1497,1645481383.68058
1498,1645481383.714566
1499,1645481383.747357
1500,1645481383.781063
1501,1645481383.813905
1502,1645481383.847913
1503,1645481383.880598
1504,1645481383.914519
1505,1645481383.947276
1506,1645481383.981105
1507,1645481384.014001
1508,1645481384.0478
1509,1645481384.080661
1510,1645481384.114482
1511,1645481384.147291
1512,1645481384.181077
1513,1645481384.21388
1514,1645481384.248009
1515,1645481384.280553
1516,1645481384.314449
1517,1645481384.347563
1518,1645481384.381063
1519,1645481384.413759
1520,1645481384.447696
1521,1645481384.480537
1522,1645481384.514464
1523,1645481384.54718
1524,1645481384.580972
1525,1645481384.613678
1526,1645481384.64758
1527,1645481384.680254
1528,1645481384.714209
1529,1645481384.747024
1530,1645481384.780891
1531,1645481384.813578
1532,1645481384.84747
1533,1645481384.880326
1534,1645481384.914251
1535,1645481384.946936
1536,1645481384.980807
1537,1645481385.013525
1538,1645481385.047458
1539,1645481385.080273
1540,1645481385.114228
1541,1645481385.147076
1542,1645481385.180862
1543,1645481385.213743
1544,1645481385.247565
1545,1645481385.280471
1546,1645481385.314286
1547,1645481385.34705
1548,1645481385.38097
1549,1645481385.413819
1550,1645481385.447607
1551,1645481385.4804
1552,1645481385.51428
1553,1645481385.547101
1554,1645481385.580976
1555,1645481385.613782
1556,1645481385.647666
1557,1645481385.680562
1558,1645481385.714231
1559,1645481385.747187
1560,1645481385.780941
1561,1645481385.813738
1562,1645481385.847691
1563,1645481385.880391
1564,1645481385.91427
1565,1645481385.947181
1566,1645481385.980944
1567,1645481386.013693
1568,1645481386.047632
1569,1645481386.080435
1570,1645481386.114326
1571,1645481386.147051
1572,1645481386.180959
1573,1645481386.213791
1574,1645481386.247693
1575,1645481386.280466
1576,1645481386.314214
1577,1645481386.34717
1578,1645481386.380928
1579,1645481386.41375
1580,1645481386.447648
1581,1645481386.480426
1582,1645481386.514233
1583,1645481386.547091
1584,1645481386.580945
1585,1645481386.613839
1586,1645481386.647648
1587,1645481386.680324
1588,1645481386.714269
1589,1645481386.747113
1590,1645481386.780956
1591,1645481386.813699
1592,1645481386.847645
1593,1645481386.880436
1594,1645481386.914323
1595,1645481386.947131
1596,1645481386.981152
1597,1645481387.013793
1598,1645481387.047933
1599,1645481387.080419
1600,1645481387.11429
1601,1645481387.147248
1602,1645481387.181143
1603,1645481387.21392
1604,1645481387.247708
1605,1645481387.280541
1606,1645481387.314359
1607,1645481387.347254
1608,1645481387.381331
1609,1645481387.413844
1610,1645481387.447825
1611,1645481387.480577
1612,1645481387.514383
1613,1645481387.547256
1614,1645481387.581129
1615,1645481387.613945
1616,1645481387.647743
1617,1645481387.680532
1618,1645481387.714471
1619,1645481387.747273
1620,1645481387.78108
1621,1645481387.813912
1622,1645481387.847821
1623,1645481387.880542
1624,1645481387.914405
1625,1645481387.947247
1626,1645481387.981076
1627,1645481388.013937
1628,1645481388.047826
1629,1645481388.080655
1630,1645481388.114535
1631,1645481388.147298
1632,1645481388.181268
1633,1645481388.214036
1634,1645481388.247936
1635,1645481388.280774
1636,1645481388.314658
1637,1645481388.347406
1638,1645481388.38131
1639,1645481388.414046
1640,1645481388.447908
1641,1645481388.480658
1642,1645481388.514585
1643,1645481388.547279
1644,1645481388.581197
1645,1645481388.613926
1646,1645481388.64786
1647,1645481388.680506
1648,1645481388.714406
1649,1645481388.747255
1650,1645481388.781363
1651,1645481388.81399
1652,1645481388.847803
1653,1645481388.880567
1654,1645481388.914399
1655,1645481388.947215
1656,1645481388.981056
1657,1645481389.013831
1658,1645481389.047765
1659,1645481389.080607
1660,1645481389.114452
1661,1645481389.147279
1662,1645481389.180996
1663,1645481389.21385
1664,1645481389.247824
1665,1645481389.280519
1666,1645481389.31448
1667,1645481389.347416
1668,1645481389.381102
1669,1645481389.413966
1670,1645481389.448096
1671,1645481389.48062
1672,1645481389.514462
1673,1645481389.547377
1674,1645481389.581268
1675,1645481389.614113
1676,1645481389.647964
1677,1645481389.680824
1678,1645481389.71466
1679,1645481389.747449
1680,1645481389.781464
1681,1645481389.814247
1682,1645481389.848061
1683,1645481389.880929
1684,1645481389.914755
1685,1645481389.94755
1686,1645481389.981389
1687,1645481390.014399
1688,1645481390.048248
1689,1645481390.081289
1690,1645481390.115124
1691,1645481390.147975
1692,1645481390.181772
1693,1645481390.214689
1694,1645481390.248621
1695,1645481390.281327
1696,1645481390.315093
1697,1645481390.348074
1698,1645481390.382072
1699,1645481390.414691
1700,1645481390.448503
1701,1645481390.481279
1702,1645481390.515111
1703,1645481390.547885
1704,1645481390.581726
1705,1645481390.61446
1706,1645481390.648505
1707,1645481390.681196
1708,1645481390.714992
1709,1645481390.747856
1710,1645481390.781854
1711,1645481390.814524
1712,1645481390.848335
1713,1645481390.881046
1714,1645481390.915011
1715,1645481390.947703
1716,1645481390.981516
1717,1645481391.01435
1718,1645481391.048445
1719,1645481391.080892
1720,1645481391.11495
1721,1645481391.147722
1722,1645481391.181393
1723,1645481391.214246
1724,1645481391.248294
1725,1645481391.281104
1726,1645481391.314797
1727,1645481391.347719
1728,1645481391.381435
1729,1645481391.414258
1730,1645481391.448303
1731,1645481391.480904
1732,1645481391.51486
1733,1645481391.547717
1734,1645481391.581576
1735,1645481391.61434
1736,1645481391.648236
1737,1645481391.680974
1738,1645481391.714826
1739,1645481391.747638
1740,1645481391.781501
1741,1645481391.814346
1742,1645481391.84824
1743,1645481391.880932
1744,1645481391.914899
1745,1645481391.947778
1746,1645481391.98151
1747,1645481392.014506
1748,1645481392.048389
1749,1645481392.081175
1750,1645481392.115092
1751,1645481392.147929
1752,1645481392.1817
1753,1645481392.214588
1754,1645481392.248391
1755,1645481392.281257
1756,1645481392.315045
1757,1645481392.347903
1758,1645481392.381685
1759,1645481392.414469
1760,1645481392.44845
1761,1645481392.481214
1762,1645481392.51504
1763,1645481392.547948
1764,1645481392.581844
1765,1645481392.614624
1766,1645481392.648668
1767,1645481392.681427
1768,1645481392.715343
1769,1645481392.748146
1770,1645481392.781951
1771,1645481392.814797
1772,1645481392.84863
1773,1645481392.881497
1774,1645481392.915355
1775,1645481392.948096
1776,1645481392.982072
1777,1645481393.014779
1778,1645481393.048663
1779,1645481393.081441
1780,1645481393.115401
1781,1645481393.148171
1782,1645481393.18225
1783,1645481393.214748
1784,1645481393.248727
1785,1645481393.281428
1786,1645481393.315382
1787,1645481393.348229
1788,1645481393.382098
1789,1645481393.414886
1790,1645481393.448769
1791,1645481393.481497
1792,1645481393.515341
1793,1645481393.548199
1794,1645481393.582159
1795,1645481393.614831
1796,1645481393.648689
1797,1645481393.68144
1798,1645481393.715375
1799,1645481393.748164
1800,1645481393.781887
1801,1645481393.814736
1802,1645481393.848619
1803,1645481393.881356
1804,1645481393.915145
1805,1645481393.947965
1806,1645481393.981922
1807,1645481394.014657
1808,1645481394.048616
1809,1645481394.081335
1810,1645481394.115366
1811,1645481394.14796
1812,1645481394.181794
1813,1645481394.214635
1814,1645481394.24873
1815,1645481394.281249
1816,1645481394.315241
1817,1645481394.348044
1818,1645481394.381905
1819,1645481394.41466
1820,1645481394.448627
1821,1645481394.48145
1822,1645481394.515393
1823,1645481394.548168
1824,1645481394.582004
1825,1645481394.614874
1826,1645481394.648817
1827,1645481394.681626
1828,1645481394.71552
1829,1645481394.748331
1830,1645481394.782321
1831,1645481394.815034
1832,1645481394.848954
1833,1645481394.881751
1834,1645481394.915779
1835,1645481394.948468
1836,1645481394.982278
1837,1645481395.015064
1838,1645481395.049026
1839,1645481395.081731
1840,1645481395.115712
1841,1645481395.14863
1842,1645481395.182384
1843,1645481395.215194
1844,1645481395.249179
1845,1645481395.281791
1846,1645481395.308146
1847,1645481395.348625
1848,1645481395.382362
1849,1645481395.415295
1850,1645481395.449206
1851,1645481395.48193
1852,1645481395.515802
1853,1645481395.548779
1854,1645481395.583005
1855,1645481395.615465
1856,1645481395.649359
1857,1645481395.68207
1858,1645481395.71605
1859,1645481395.74892
1860,1645481395.782809
1861,1645481395.81566
1862,1645481395.849641
1863,1645481395.882489
1864,1645481395.916329
1865,1645481395.949323
1866,1645481395.983122
1867,1645481396.015891
1868,1645481396.049843
1869,1645481396.082625
1870,1645481396.116518
1871,1645481396.149378
1872,1645481396.183297
1873,1645481396.215919
1874,1645481396.250059
1875,1645481396.282701
1876,1645481396.316544
1877,1645481396.349325
1878,1645481396.383116
1879,1645481396.415843
1880,1645481396.449824
1881,1645481396.48251
1882,1645481396.516402
1883,1645481396.549209
1884,1645481396.583073
1885,1645481396.615809
1886,1645481396.649693
1887,1645481396.682527
1888,1645481396.716339
1889,1645481396.749209
1890,1645481396.782975
1891,1645481396.815772
1892,1645481396.84956
1893,1645481396.88233
1894,1645481396.916356
1895,1645481396.948916
1896,1645481396.982718
1897,1645481397.015486
1898,1645481397.049423
1899,1645481397.082007
1900,1645481397.115844
1901,1645481397.148666
1902,1645481397.182567
1903,1645481397.215385
1904,1645481397.249119
1905,1645481397.281828
1906,1645481397.315814
1907,1645481397.348546
1908,1645481397.382349
1909,1645481397.415209
1910,1645481397.449294
1911,1645481397.48188
1912,1645481397.515703
1913,1645481397.548509
1914,1645481397.582282
1915,1645481397.615247
1916,1645481397.649212
1917,1645481397.681935
1918,1645481397.715749
1919,1645481397.74869
1920,1645481397.782583
1921,1645481397.815284
1922,1645481397.84924
1923,1645481397.882108
1924,1645481397.916022
1925,1645481397.948795
1926,1645481397.982628
1927,1645481398.015427
1928,1645481398.049243
1929,1645481398.082038
1930,1645481398.116188
1931,1645481398.148877
1932,1645481398.182832
1933,1645481398.215474
1934,1645481398.249299
1935,1645481398.282079
1936,1645481398.316014
1937,1645481398.348747
1938,1645481398.382607
1939,1645481398.415558
1940,1645481398.449381
1941,1645481398.482233
1942,1645481398.516006
1943,1645481398.548903
1944,1645481398.582817
1945,1645481398.615647
1946,1645481398.649624
1947,1645481398.682447
1948,1645481398.716236
1949,1645481398.749068
1950,1645481398.78294
1951,1645481398.815722
1952,1645481398.849691
1953,1645481398.882487
1954,1645481398.916393
1955,1645481398.949252
1956,1645481398.983052
1957,1645481399.015962
1958,1645481399.049863
1959,1645481399.082705
1960,1645481399.116502
1961,1645481399.149507
1962,1645481399.183345
1963,1645481399.216221
1964,1645481399.250149
1965,1645481399.283075
1966,1645481399.316987
1967,1645481399.349975
1968,1645481399.383771
1969,1645481399.416759
1970,1645481399.450628
1971,1645481399.483676
1972,1645481399.517613
1973,1645481399.550496
1974,1645481399.584483
1975,1645481399.617309
1976,1645481399.65137
1977,1645481399.684135
1978,1645481399.718074
1979,1645481399.751093
1980,1645481399.785007
1981,1645481399.817719
1982,1645481399.851701
1983,1645481399.884576
1984,1645481399.918369
1985,1645481399.951369
1986,1645481399.985187
1987,1645481400.018041
1988,1645481400.052167
1989,1645481400.084869
1990,1645481400.119228
1991,1645481400.151589
1992,1645481400.185432
1993,1645481400.218266
1994,1645481400.252234
1995,1645481400.284961
1996,1645481400.318893
1997,1645481400.351588
1998,1645481400.385555
1999,1645481400.418202
2000,1645481400.452154
2001,1645481400.484954
2002,1645481400.518807
2003,1645481400.551625
2004,1645481400.585406
2005,1645481400.618408
2006,1645481400.652345
2007,1645481400.685043
2008,1645481400.718745
2009,1645481400.751571
2010,1645481400.785502
2011,1645481400.818304
2012,1645481400.852387
2013,1645481400.884926
2014,1645481400.918864
2015,1645481400.951473
2016,1645481400.985344
2017,1645481401.018178
2018,1645481401.052027
2019,1645481401.084882
2020,1645481401.119111
2021,1645481401.15142
2022,1645481401.185333
2023,1645481401.218393
2024,1645481401.251916
2025,1645481401.284759
2026,1645481401.318983
2027,1645481401.351426
2028,1645481401.385256
2029,1645481401.418236
2030,1645481401.451987
2031,1645481401.484745
2032,1645481401.518739
2033,1645481401.551363
2034,1645481401.585214
2035,1645481401.618059
2036,1645481401.651837
2037,1645481401.684586
2038,1645481401.718846
2039,1645481401.751048
2040,1645481401.784853
2041,1645481401.817511
2042,1645481401.851644
2043,1645481401.884168
2044,1645481401.918378
2045,1645481401.950867
2046,1645481401.984631
2047,1645481402.017327
2048,1645481402.051161
2049,1645481402.083928
2050,1645481402.117657
2051,1645481402.150452
2052,1645481402.184426
2053,1645481402.217185
2054,1645481402.250915
2055,1645481402.283638
2056,1645481402.31758
2057,1645481402.35029
2058,1645481402.384066
2059,1645481402.416837
2060,1645481402.450691
2061,1645481402.483445
2062,1645481402.517272
2063,1645481402.549982
2064,1645481402.583892
2065,1645481402.61664
2066,1645481402.65052
2067,1645481402.68326
2068,1645481402.717084
2069,1645481402.749981
2070,1645481402.783753
2071,1645481402.816499
2072,1645481402.850405
2073,1645481402.883191
2074,1645481402.916992
2075,1645481402.949828
2076,1645481402.983587
2077,1645481403.016313
2078,1645481403.050302
2079,1645481403.082859
2080,1645481403.116835
2081,1645481403.149657
2082,1645481403.183385
2083,1645481403.216343
2084,1645481403.250146
2085,1645481403.282753
2086,1645481403.316788
2087,1645481403.34959
2088,1645481403.383422
2089,1645481403.41613
2090,1645481403.4501
2091,1645481403.482855
2092,1645481403.516675
2093,1645481403.549522
2094,1645481403.58326
2095,1645481403.616122
2096,1645481403.650012
2097,1645481403.682815
2098,1645481403.716617
2099,1645481403.749541
2100,1645481403.783553
2101,1645481403.816017
2102,1645481403.850029
2103,1645481403.882689
2104,1645481403.916641
2105,1645481403.949334
2106,1645481403.983269
2107,1645481404.015895
2108,1645481404.049868
2109,1645481404.082673
2110,1645481404.1166
2111,1645481404.14941
2112,1645481404.183187
2113,1645481404.215929
2114,1645481404.249918
2115,1645481404.282708
2116,1645481404.316488
2117,1645481404.349267
2118,1645481404.383067
2119,1645481404.415903
2120,1645481404.44987
2121,1645481404.482579
2122,1645481404.516459
2123,1645481404.549313
2124,1645481404.583206
2125,1645481404.616017
2126,1645481404.649877
2127,1645481404.68265
2128,1645481404.716486
2129,1645481404.749242
2130,1645481404.78337
2131,1645481404.815982
2132,1645481404.849844
2133,1645481404.882651
2134,1645481404.916519
2135,1645481404.949401
2136,1645481404.983109
2137,1645481405.016083
2138,1645481405.050009
2139,1645481405.082916
2140,1645481405.11675
2141,1645481405.149492
2142,1645481405.183355
2143,1645481405.21625
2144,1645481405.250212
2145,1645481405.282954
2146,1645481405.316894
2147,1645481405.349841
2148,1645481405.383682
2149,1645481405.416483
2150,1645481405.450593
2151,1645481405.483362
2152,1645481405.517212
2153,1645481405.550089
2154,1645481405.583937
2155,1645481405.616807
2156,1645481405.650773
2157,1645481405.68362
2158,1645481405.717556
2159,1645481405.750568
2160,1645481405.784345
2161,1645481405.817236
2162,1645481405.851242
2163,1645481405.88414
2164,1645481405.918135
2165,1645481405.951043
2166,1645481405.98501
2167,1645481406.017776
2168,1645481406.051855
2169,1645481406.084664
2170,1645481406.118999
2171,1645481406.151415
2172,1645481406.185302
2173,1645481406.21855
2174,1645481406.252173
2175,1645481406.284933
2176,1645481406.319434
2177,1645481406.351771
2178,1645481406.385566
2179,1645481406.418559
2180,1645481406.452437
2181,1645481406.485297
2182,1645481406.518936
2183,1645481406.55185
2184,1645481406.585713
2185,1645481406.618532
2186,1645481406.652473
2187,1645481406.685208
2188,1645481406.719407
2189,1645481406.751906
2190,1645481406.785771
2191,1645481406.818628
2192,1645481406.852399
2193,1645481406.885234
2194,1645481406.9197
2195,1645481406.95187
2196,1645481406.985895
2197,1645481407.018952
2198,1645481407.052632
2199,1645481407.085507
2200,1645481407.119472
2201,1645481407.152168
2202,1645481407.186076
2203,1645481407.218986
2204,1645481407.2528
2205,1645481407.28562
2206,1645481407.320029
2207,1645481407.352338
2208,1645481407.386369
2209,1645481407.419575
2210,1645481407.453031
2211,1645481407.485816
2212,1645481407.519791
2213,1645481407.552625
2214,1645481407.58647
2215,1645481407.619603
2216,1645481407.653205
2217,1645481407.68595
2218,1645481407.72026
2219,1645481407.75272
2220,1645481407.78679
2221,1645481407.819615
2222,1645481407.853395
2223,1645481407.886175
2224,1645481407.920013
2225,1645481407.952865
2226,1645481407.98668
2227,1645481408.019862
2228,1645481408.053319
2229,1645481408.086202
2230,1645481408.120467
2231,1645481408.152968
2232,1645481408.186732
2233,1645481408.220011
2234,1645481408.253497
2235,1645481408.286299
2236,1645481408.320093
2237,1645481408.352851
2238,1645481408.386714
2239,1645481408.419841
2240,1645481408.45345
2241,1645481408.486345
2242,1645481408.520705
2243,1645481408.553062
2244,1645481408.586977
2245,1645481408.620018
2246,1645481408.653752
2247,1645481408.686685
2248,1645481408.720805
2249,1645481408.75334
2250,1645481408.787058
2251,1645481408.819968
2252,1645481408.853711
2253,1645481408.886583
2254,1645481408.9208
2255,1645481408.953283
2256,1645481408.987056
2257,1645481409.019818
2258,1645481409.053617
2259,1645481409.086362
2260,1645481409.120588
2261,1645481409.153107
2262,1645481409.187157
2263,1645481409.220116
2264,1645481409.253523
2265,1645481409.286329
2266,1645481409.320831
2267,1645481409.353081
2268,1645481409.386807
2269,1645481409.419877
2270,1645481409.453752
2271,1645481409.486368
2272,1645481409.52056
2273,1645481409.552989
2274,1645481409.586863
2275,1645481409.61989
2276,1645481409.653446
2277,1645481409.686277
2278,1645481409.72062
2279,1645481409.752917
2280,1645481409.786767
2281,1645481409.819739
2282,1645481409.853431
2283,1645481409.886244
2284,1645481409.920332
2285,1645481409.952906
2286,1645481409.986723
2287,1645481410.019723
2288,1645481410.053473
2289,1645481410.086264
2290,1645481410.120334
2291,1645481410.1529
2292,1645481410.186735
2293,1645481410.219865
2294,1645481410.25337
2295,1645481410.286087
2296,1645481410.320049
2297,1645481410.352777
2298,1645481410.386723
2299,1645481410.419688
2300,1645481410.453421
2301,1645481410.48618
2302,1645481410.520202
2303,1645481410.552862
2304,1645481410.586645
2305,1645481410.619642
2306,1645481410.653373
2307,1645481410.686131
2308,1645481410.720207
2309,1645481410.752842
2310,1645481410.786593
2311,1645481410.81931
2312,1645481410.85316
2313,1645481410.885958
2314,1645481410.919988
2315,1645481410.952538
2316,1645481410.986582
2317,1645481411.019419
2318,1645481411.05301
2319,1645481411.085829
2320,1645481411.119752
2321,1645481411.152398
2322,1645481411.186069
2323,1645481411.219172
2324,1645481411.252682
2325,1645481411.285505
2326,1645481411.31948
2327,1645481411.352115
2328,1645481411.385922
2329,1645481411.419216
2330,1645481411.452696
2331,1645481411.485416
2332,1645481411.51928
2333,1645481411.552128
2334,1645481411.586001
2335,1645481411.619036
2336,1645481411.652619
2337,1645481411.68539
2338,1645481411.7195
2339,1645481411.752068
2340,1645481411.785797
2341,1645481411.818554
2342,1645481411.852361
2343,1645481411.885106
2344,1645481411.919052
2345,1645481411.952153
2346,1645481411.985325
2347,1645481412.018197
2348,1645481412.05243
2349,1645481412.08467
2350,1645481412.118397
2351,1645481412.151094
2352,1645481412.184844
2353,1645481412.217654
2354,1645481412.251538
2355,1645481412.284182
2356,1645481412.318005
2357,1645481412.350813
2358,1645481412.384561
2359,1645481412.417443
2360,1645481412.451093
2361,1645481412.483872
2362,1645481412.517608
2363,1645481412.550477
2364,1645481412.584469
2365,1645481412.617152
2366,1645481412.65097
2367,1645481412.683567
2368,1645481412.717537
2369,1645481412.750381
2370,1645481412.784164
2371,1645481412.817166
2372,1645481412.850919
2373,1645481412.883733
2374,1645481412.91754
2375,1645481412.950284
2376,1645481412.984113
2377,1645481413.016892
2378,1645481413.050767
2379,1645481413.083601
2380,1645481413.118081
2381,1645481413.150267
2382,1645481413.184012
2383,1645481413.216898
2384,1645481413.250666
2385,1645481413.283545
2386,1645481413.317395
2387,1645481413.350377
2388,1645481413.384083
2389,1645481413.416908
2390,1645481413.450746
2391,1645481413.483492
2392,1645481413.517409
2393,1645481413.550219
2394,1645481413.58408
2395,1645481413.616987
2396,1645481413.650937
2397,1645481413.683625
2398,1645481413.717676
2399,1645481413.750352
2400,1645481413.784094
2401,1645481413.816985
2402,1645481413.850925
2403,1645481413.883636
2404,1645481413.917731
2405,1645481413.950224
2406,1645481413.984029
2407,1645481414.016903
2408,1645481414.050845
2409,1645481414.083556
2410,1645481414.117515
2411,1645481414.150193
2412,1645481414.184044
2413,1645481414.216911
2414,1645481414.250915
2415,1645481414.283584
2416,1645481414.317372
2417,1645481414.350228
2418,1645481414.384078
2419,1645481414.416954
2420,1645481414.450763
2421,1645481414.483471
2422,1645481414.517435
2423,1645481414.550189
2424,1645481414.584122
2425,1645481414.616871
2426,1645481414.650851
2427,1645481414.683537
2428,1645481414.717435
2429,1645481414.75035
2430,1645481414.784252
2431,1645481414.817203
2432,1645481414.851058
2433,1645481414.883939
2434,1645481414.917908
2435,1645481414.950796
2436,1645481414.984739
2437,1645481415.017723
2438,1645481415.051597
2439,1645481415.084408
2440,1645481415.118304
2441,1645481415.151198
2442,1645481415.185097
2443,1645481415.218043
2444,1645481415.251933
2445,1645481415.284895
2446,1645481415.318863
2447,1645481415.351718
2448,1645481415.385555
2449,1645481415.418446
2450,1645481415.452487
2451,1645481415.485404
2452,1645481415.519742
2453,1645481415.552222
2454,1645481415.586144
2455,1645481415.6188
2456,1645481415.652745
2457,1645481415.685601
2458,1645481415.719902
2459,1645481415.752247
2460,1645481415.786251
2461,1645481415.819398
2462,1645481415.853123
2463,1645481415.885699
2464,1645481415.919916
2465,1645481415.952408
2466,1645481415.986352
2467,1645481416.01928
2468,1645481416.053138
2469,1645481416.085671
2470,1645481416.119966
2471,1645481416.152287
2472,1645481416.185908
2473,1645481416.218728
2474,1645481416.252541
2475,1645481416.28523
2476,1645481416.319095
2477,1645481416.351884
2478,1645481416.385609
2479,1645481416.418212
2480,1645481416.451868
2481,1645481416.484451
2482,1645481416.518454
2483,1645481416.55103
2484,1645481416.584566
2485,1645481416.617294
2486,1645481416.65113
2487,1645481416.683603
2488,1645481416.717273
2489,1645481416.749982
2490,1645481416.783697
2491,1645481416.816335
2492,1645481416.850107
2493,1645481416.882815
2494,1645481416.916568
2495,1645481416.949269
2496,1645481416.98313
2497,1645481417.015728
2498,1645481417.049971
2499,1645481417.082499
2500,1645481417.116303
2501,1645481417.149174
2502,1645481417.183017
2503,1645481417.215727
2504,1645481417.249605
2505,1645481417.282402
2506,1645481417.316532
2507,1645481417.349197
2508,1645481417.382931
2509,1645481417.415745
2510,1645481417.449835
2511,1645481417.482502
2512,1645481417.516305
2513,1645481417.549143
2514,1645481417.582927
2515,1645481417.615818
2516,1645481417.649629
2517,1645481417.682506
2518,1645481417.716371
2519,1645481417.74916
2520,1645481417.783061
2521,1645481417.815871
2522,1645481417.849864
2523,1645481417.882586
2524,1645481417.916452
2525,1645481417.949244
2526,1645481417.983274
2527,1645481418.015886
2528,1645481418.049797
2529,1645481418.082623
2530,1645481418.116775
2531,1645481418.149258
2532,1645481418.183171
2533,1645481418.216
2534,1645481418.24993
2535,1645481418.282586
2536,1645481418.316509
2537,1645481418.349324
2538,1645481418.383129
2539,1645481418.415957
2540,1645481418.44993
2541,1645481418.482691
2542,1645481418.516732
2543,1645481418.549533
2544,1645481418.583364
2545,1645481418.616325
2546,1645481418.650172
2547,1645481418.682824
2548,1645481418.716692
2549,1645481418.749576
2550,1645481418.783517
2551,1645481418.816226
2552,1645481418.850154
2553,1645481418.882937
2554,1645481418.916839
2555,1645481418.949625
2556,1645481418.983433
2557,1645481419.016261
2558,1645481419.050207
2559,1645481419.082894
2560,1645481419.116806
2561,1645481419.14971
2562,1645481419.183606
2563,1645481419.216471
2564,1645481419.250272
2565,1645481419.283151
2566,1645481419.317065
2567,1645481419.349904
2568,1645481419.383851
2569,1645481419.416566
2570,1645481419.450584
2571,1645481419.483308
2572,1645481419.517405
2573,1645481419.550035
2574,1645481419.583889
2575,1645481419.616604
2576,1645481419.650631
2577,1645481419.683287
2578,1645481419.717222
2579,1645481419.750053
2580,1645481419.783983
2581,1645481419.816868
2582,1645481419.85077
2583,1645481419.883466
2584,1645481419.917325
2585,1645481419.950233
2586,1645481419.984002
2587,1645481420.016797
2588,1645481420.050855
2589,1645481420.083477
2590,1645481420.117394
2591,1645481420.150544
2592,1645481420.184071
2593,1645481420.216706
2594,1645481420.250641
2595,1645481420.283324
2596,1645481420.317165
2597,1645481420.350025
2598,1645481420.383821
2599,1645481420.416538
2600,1645481420.450435
2601,1645481420.483186
2602,1645481420.517075
2603,1645481420.549928
2604,1645481420.583703
2605,1645481420.616467
2606,1645481420.650434
2607,1645481420.683243
2608,1645481420.717136
2609,1645481420.749999
2610,1645481420.783785
2611,1645481420.816587
2612,1645481420.850362
2613,1645481420.88317
2614,1645481420.917103
2615,1645481420.949893
2616,1645481420.983797
2617,1645481421.016514
2618,1645481421.050422
2619,1645481421.083493
2620,1645481421.116741
2621,1645481421.149832
2622,1645481421.183167
2623,1645481421.216537
2624,1645481421.249795
2625,1645481421.283051
2626,1645481421.316459
2627,1645481421.349826
2628,1645481421.383118
2629,1645481421.416494
2630,1645481421.449905
2631,1645481421.483143
