timestamp,camera_front
1645481348.681518078,447
1645481348.714209080,448
1645481348.748131037,449
1645481348.781112909,450
1645481348.814682961,451
1645481348.847670078,452
1645481348.881439924,453
1645481348.914297104,454
1645481348.948101997,455
1645481348.980875969,456
1645481349.014759064,457
1645481349.047571898,458
1645481349.081305027,459
1645481349.114146948,460
1645481349.148004055,461
1645481349.180823088,462
1645481349.214643002,463
1645481349.247505903,464
1645481349.281339884,465
1645481349.314054012,466
1645481349.348145962,467
1645481349.380794048,468
1645481349.414556980,469
1645481349.447448015,470
1645481349.481178999,471
1645481349.514053106,472
1645481349.547873020,473
1645481349.580821037,474
1645481349.614623070,475
1645481349.647327900,476
1645481349.681231976,477
1645481349.714020014,478
1645481349.747998953,479
1645481349.780653954,480
1645481349.814522982,481
1645481349.847424984,482
1645481349.881156921,483
1645481349.914041042,484
1645481349.947808981,485
1645481349.980659008,486
1645481350.014444113,487
1645481350.047293901,488
1645481350.081079960,489
1645481350.113862991,490
1645481350.147881985,491
1645481350.180574894,492
1645481350.214451075,493
1645481350.247293949,494
1645481350.281039953,495
1645481350.313930035,496
1645481350.347817898,497
1645481350.380491018,498
1645481350.414418936,499
1645481350.447341919,500
1645481350.481129885,501
1645481350.514023066,502
1645481350.547847986,503
1645481350.580600023,504
1645481350.614361048,505
1645481350.647366047,506
1645481350.681111097,507
1645481350.713900089,508
1645481350.747925043,509
1645481350.780606985,510
1645481350.814419031,511
1645481350.847325087,512
1645481350.881114006,513
1645481350.913918018,514
1645481350.947772980,515
1645481350.980561972,516
1645481351.014388084,517
1645481351.047266006,518
1645481351.081185102,519
1645481351.113894939,520
1645481351.147764921,521
1645481351.180619001,522
1645481351.214493990,523
1645481351.247260094,524
1645481351.281183004,525
1645481351.313886881,526
1645481351.347836018,527
1645481351.380467892,528
1645481351.414462090,529
1645481351.447202921,530
1645481351.481040955,531
1645481351.513757944,532
1645481351.547830105,533
1645481351.580400944,534
1645481351.614310026,535
1645481351.647136927,536
1645481351.680906057,537
1645481351.713804960,538
1645481351.747716904,539
1645481351.780507088,540
1645481351.814294100,541
1645481351.847151995,542
1645481351.880980968,543
1645481351.913785934,544
1645481351.947664022,545
1645481351.980551958,546
1645481352.014261007,547
1645481352.047085047,548
1645481352.081022978,549
1645481352.113744020,550
1645481352.147610903,551
1645481352.180433989,552
1645481352.214358091,553
1645481352.247181892,554
1645481352.280939102,555
1645481352.313690901,556
1645481352.347629070,557
1645481352.380439043,558
1645481352.414335012,559
1645481352.447052002,560
1645481352.480818033,561
1645481352.513653994,562
1645481352.547641993,563
1645481352.580343008,564
1645481352.614181042,565
1645481352.647037029,566
1645481352.680907965,567
1645481352.713531017,568
1645481352.747524023,569
1645481352.780291080,570
1645481352.814137936,571
1645481352.846858978,572
1645481352.880748034,573
1645481352.913578033,574
1645481352.947482109,575
1645481352.980144024,576
1645481353.014085054,577
1645481353.046940088,578
1645481353.080681086,579
1645481353.113513947,580
1645481353.147420883,581
1645481353.180104017,582
1645481353.213980913,583
1645481353.246862888,584
1645481353.280683041,585
1645481353.313441992,586
1645481353.347399950,587
1645481353.379961967,588
1645481353.413945913,589
1645481353.446830034,590
1645481353.480684996,591
1645481353.513380051,592
1645481353.547343016,593
1645481353.580111980,594
1645481353.613969088,595
1645481353.646768093,596
1645481353.680588961,597
1645481353.713315964,598
1645481353.747291088,599
1645481353.780138016,600
1645481353.813975096,601
1645481353.846748114,602
1645481353.880573988,603
1645481353.913466930,604
1645481353.947252035,605
1645481353.980076075,606
1645481354.014051914,607
1645481354.046809912,608
1645481354.080651999,609
1645481354.113403082,610
1645481354.147289991,611
1645481354.180083036,612
1645481354.213886023,613
1645481354.246789932,614
1645481354.280569077,615
1645481354.313365936,616
1645481354.347317934,617
1645481354.380110979,618
1645481354.413960934,619
1645481354.446799040,620
1645481354.480627060,621
1645481354.513411045,622
1645481354.547416925,623
1645481354.580148935,624
1645481354.614310026,625
1645481354.646756887,626
1645481354.680636883,627
1645481354.713359118,628
1645481354.747308969,629
1645481354.780092001,630
1645481354.813961983,631
1645481354.846826077,632
1645481354.880667925,633
1645481354.913434029,634
1645481354.947370052,635
1645481354.980040073,636
1645481355.013972998,637
1645481355.046806097,638
1645481355.080655098,639
1645481355.113390923,640
1645481355.147315979,641
1645481355.180107117,642
1645481355.213967085,643
1645481355.246797085,644
1645481355.280662060,645
1645481355.313431978,646
1645481355.347348928,647
1645481355.380141020,648
1645481355.414060116,649
1645481355.446856022,650
1645481355.480782986,651
1645481355.513566017,652
1645481355.547482967,653
1645481355.580199003,654
1645481355.614075899,655
1645481355.646855116,656
1645481355.680731058,657
1645481355.713464975,658
1645481355.747432947,659
1645481355.780078888,660
1645481355.813929081,661
1645481355.846846104,662
1645481355.880695105,663
1645481355.913475990,664
1645481355.947417974,665
1645481355.980134010,666
1645481356.014030933,667
1645481356.046883106,668
1645481356.080663919,669
1645481356.113524914,670
1645481356.147373915,671
1645481356.180191994,672
1645481356.214112043,673
1645481356.246840954,674
1645481356.280708075,675
1645481356.313730001,676
1645481356.347316980,677
1645481356.380101919,678
1645481356.413939953,679
1645481356.446789026,680
1645481356.480597019,681
1645481356.513405085,682
1645481356.547367096,683
1645481356.580161095,684
1645481356.613977909,685
1645481356.646754980,686
1645481356.680609941,687
1645481356.713378906,688
1645481356.747364044,689
1645481356.780150890,690
1645481356.813997984,691
1645481356.846709967,692
1645481356.880527020,693
1645481356.913490057,694
1645481356.947349072,695
1645481356.980736971,696
1645481357.014008045,697
1645481357.046890020,698
1645481357.080630064,699
1645481357.113389969,700
1645481357.147334099,701
1645481357.180125952,702
1645481357.213948965,703
1645481357.246752024,704
1645481357.280628920,705
1645481357.313466072,706
1645481357.347289085,707
1645481357.380043983,708
1645481357.413933039,709
1645481357.446894884,710
1645481357.480607986,711
1645481357.513508081,712
1645481357.547308922,713
1645481357.580188036,714
1645481357.613897085,715
1645481357.646825075,716
1645481357.680660963,717
1645481357.713465929,718
1645481357.747741938,719
1645481357.780217886,720
1645481357.814047098,721
1645481357.846923113,722
1645481357.880738020,723
1645481357.913541079,724
1645481357.947434902,725
1645481357.980150938,726
1645481358.014075041,727
1645481358.046890020,728
1645481358.080701113,729
1645481358.113599062,730
1645481358.147475004,731
1645481358.180319071,732
1645481358.214193106,733
1645481358.246889114,734
1645481358.280800104,735
1645481358.313529968,736
1645481358.347508907,737
1645481358.380276918,738
1645481358.414119959,739
1645481358.446933031,740
1645481358.480731010,741
1645481358.513537884,742
1645481358.547481060,743
1645481358.580255985,744
1645481358.614037991,745
1645481358.646956921,746
1645481358.680818081,747
1645481358.713596106,748
1645481358.747534037,749
1645481358.780266047,750
1645481358.814209938,751
1645481358.847007990,752
1645481358.880897999,753
1645481358.913651943,754
1645481358.947576046,755
1645481358.980292082,756
1645481359.014230967,757
1645481359.047180891,758
1645481359.080944061,759
1645481359.113713980,760
1645481359.147700071,761
1645481359.180433989,762
1645481359.214440107,763
1645481359.247122049,764
1645481359.281090975,765
1645481359.313865900,766
1645481359.347695112,767
1645481359.380630970,768
1645481359.414434910,769
1645481359.447244883,770
1645481359.481182098,771
1645481359.513835907,772
1645481359.547708035,773
1645481359.580445051,774
1645481359.614552021,775
1645481359.647176027,776
1645481359.681015968,777
1645481359.713942051,778
1645481359.747802973,779
1645481359.780631065,780
1645481359.814490080,781
1645481359.847302914,782
1645481359.881167889,783
1645481359.913857937,784
1645481359.947827101,785
1645481359.980638981,786
1645481360.014590979,787
1645481360.047497034,788
1645481360.081413031,789
1645481360.114155054,790
1645481360.148123980,791
1645481360.180830002,792
1645481360.214760065,793
1645481360.247559071,794
1645481360.281522036,795
1645481360.314404011,796
1645481360.348076105,797
1645481360.380872965,798
1645481360.414808989,799
1645481360.447736025,800
1645481360.481503963,801
1645481360.514388084,802
1645481360.548209906,803
1645481360.581010103,804
1645481360.615089893,805
1645481360.647753954,806
1645481360.681606054,807
1645481360.714483976,808
1645481360.748578072,809
1645481360.781089067,810
1645481360.815037012,811
1645481360.847738981,812
1645481360.881635904,813
1645481360.914400101,814
1645481360.948405981,815
1645481360.981170893,816
1645481361.015024900,817
1645481361.047688961,818
1645481361.081445932,819
1645481361.114325047,820
1645481361.148188114,821
1645481361.180901051,822
1645481361.214806080,823
1645481361.247380018,824
1645481361.281378031,825
1645481361.313986063,826
1645481361.347953081,827
1645481361.380753994,828
1645481361.414640903,829
1645481361.447519064,830
1645481361.481261969,831
1645481361.513982058,832
1645481361.547863007,833
1645481361.580647945,834
1645481361.614447117,835
1645481361.647377968,836
1645481361.681091070,837
1645481361.713855028,838
1645481361.747817993,839
1645481361.780643940,840
1645481361.814483881,841
1645481361.847229004,842
1645481361.880969048,843
1645481361.913780928,844
1645481361.947607040,845
1645481361.980328083,846
1645481362.014163971,847
1645481362.047003031,848
1645481362.080851078,849
1645481362.113574028,850
1645481362.147557020,851
1645481362.180382013,852
1645481362.214207888,853
1645481362.246912003,854
1645481362.280739069,855
1645481362.313518047,856
1645481362.347436905,857
1645481362.380215883,858
1645481362.413940907,859
1645481362.446880102,860
1645481362.480640888,861
1645481362.513385057,862
1645481362.547317982,863
1645481362.580127001,864
1645481362.613912106,865
1645481362.646773100,866
1645481362.680562019,867
1645481362.713428974,868
1645481362.747383118,869
1645481362.780117989,870
1645481362.814388037,871
1645481362.846862078,872
1645481362.880819082,873
1645481362.913526058,874
1645481362.947463989,875
1645481362.980281115,876
1645481363.014051914,877
1645481363.046818972,878
1645481363.080801964,879
1645481363.113725901,880
1645481363.147514105,881
1645481363.180331945,882
1645481363.214169979,883
1645481363.246988058,884
1645481363.280776978,885
1645481363.313544989,886
1645481363.347434044,887
1645481363.380214930,888
1645481363.414184093,889
1645481363.446928024,890
1645481363.480827093,891
1645481363.513626099,892
1645481363.547466040,893
1645481363.580265999,894
1645481363.614128113,895
1645481363.647011995,896
1645481363.680963039,897
1645481363.713562965,898
1645481363.747490883,899
1645481363.780347109,900
1645481363.814198017,901
1645481363.847101927,902
1645481363.880970001,903
1645481363.913791895,904
1645481363.947643995,905
1645481363.980473995,906
1645481364.014287949,907
1645481364.047234058,908
1645481364.081134081,909
1645481364.113960981,910
1645481364.147860050,911
1645481364.180680990,912
1645481364.214497089,913
1645481364.247344017,914
1645481364.281182051,915
1645481364.313991070,916
1645481364.347932100,917
1645481364.380718946,918
1645481364.414587021,919
1645481364.447407007,920
1645481364.481198072,921
1645481364.514036894,922
1645481364.547916889,923
1645481364.580734015,924
1645481364.614655018,925
1645481364.647325039,926
1645481364.681140900,927
1645481364.713998079,928
1645481364.747845888,929
1645481364.780575037,930
1645481364.814528942,931
1645481364.847331047,932
1645481364.881108999,933
1645481364.913944006,934
1645481364.947943926,935
1645481364.980581999,936
1645481365.014460087,937
1645481365.047471046,938
1645481365.081202030,939
1645481365.113922119,940
1645481365.147859097,941
1645481365.180608988,942
1645481365.214488983,943
1645481365.247555971,944
1645481365.281248093,945
1645481365.314073086,946
1645481365.348098993,947
1645481365.380760908,948
1645481365.414772987,949
1645481365.447540998,950
1645481365.481434107,951
1645481365.514228106,952
1645481365.548084974,953
1645481365.580895901,954
1645481365.614794016,955
1645481365.647582054,956
1645481365.681556940,957
1645481365.714214087,958
1645481365.748033047,959
1645481365.780911922,960
1645481365.814712048,961
1645481365.847575903,962
1645481365.881567001,963
1645481365.914200068,964
1645481365.948348045,965
1645481365.981024027,966
1645481366.014919043,967
1645481366.047754049,968
1645481366.081490040,969
1645481366.114254951,970
1645481366.148227930,971
1645481366.181001902,972
1645481366.215030909,973
1645481366.247508049,974
1645481366.281457901,975
1645481366.314243078,976
1645481366.348181009,977
1645481366.380824089,978
1645481366.414752960,979
1645481366.447609901,980
1645481366.481530905,981
1645481366.514194012,982
1645481366.548095942,983
1645481366.580909014,984
1645481366.614840031,985
1645481366.647634029,986
1645481366.681423903,987
1645481366.714236021,988
1645481366.748358965,989
1645481366.780900002,990
1645481366.814821005,991
1645481366.847500086,992
1645481366.881422043,993
1645481366.914288998,994
1645481366.948173046,995
1645481366.980954885,996
1645481367.014897108,997
1645481367.047749996,998
1645481367.081511021,999
1645481367.114311934,1000
1645481367.148418903,1001
1645481367.180995941,1002
1645481367.214972019,1003
1645481367.247833014,1004
1645481367.281636953,1005
1645481367.314403057,1006
1645481367.348388910,1007
1645481367.381220102,1008
1645481367.414923906,1009
1645481367.447592974,1010
1645481367.481540918,1011
1645481367.514252901,1012
1645481367.548254013,1013
1645481367.580873013,1014
1645481367.614816904,1015
1645481367.647593021,1016
1645481367.681440115,1017
1645481367.714186907,1018
1645481367.748045921,1019
1645481367.780803919,1020
1645481367.814672947,1021
1645481367.847421885,1022
1645481367.881201982,1023
1645481367.914036036,1024
1645481367.947918892,1025
1645481367.980557919,1026
1645481368.014458895,1027
1645481368.047260046,1028
1645481368.081069946,1029
1645481368.113837957,1030
1645481368.147747040,1031
1645481368.180485964,1032
1645481368.214325905,1033
1645481368.246988058,1034
1645481368.280827045,1035
1645481368.313640118,1036
1645481368.347631931,1037
1645481368.380378008,1038
1645481368.414148092,1039
1645481368.447062969,1040
1645481368.480803013,1041
1645481368.513546944,1042
1645481368.547549009,1043
1645481368.580291986,1044
1645481368.614228010,1045
1645481368.646915913,1046
1645481368.680819035,1047
1645481368.713557959,1048
1645481368.747586012,1049
1645481368.780245066,1050
1645481368.814140081,1051
1645481368.846931934,1052
1645481368.880861998,1053
1645481368.913578033,1054
1645481368.947479963,1055
1645481368.980334997,1056
1645481369.014144897,1057
1645481369.047116041,1058
1645481369.080790997,1059
1645481369.113607883,1060
1645481369.147428989,1061
1645481369.180154085,1062
1645481369.214029074,1063
1645481369.246943951,1064
1645481369.280738115,1065
1645481369.313549995,1066
1645481369.347527981,1067
1645481369.380186081,1068
1645481369.414031982,1069
1645481369.447016954,1070
1645481369.480871916,1071
1645481369.513701916,1072
1645481369.547636986,1073
1645481369.580317020,1074
1645481369.614135981,1075
1645481369.647026062,1076
1645481369.680759907,1077
1645481369.713624954,1078
1645481369.747543097,1079
1645481369.780232906,1080
1645481369.814166069,1081
1645481369.847074986,1082
1645481369.880944014,1083
1645481369.913731098,1084
1645481369.947699070,1085
1645481369.980427980,1086
1645481370.014292955,1087
1645481370.047199011,1088
1645481370.081059933,1089
1645481370.113718033,1090
1645481370.147576094,1091
1645481370.180514097,1092
1645481370.214340925,1093
1645481370.247126102,1094
1645481370.280957937,1095
1645481370.313687086,1096
1645481370.347686052,1097
1645481370.380460024,1098
1645481370.414340019,1099
1645481370.447184086,1100
1645481370.481026888,1101
1645481370.513721943,1102
1645481370.547641993,1103
1645481370.580480099,1104
1645481370.614296913,1105
1645481370.647171021,1106
1645481370.680965900,1107
1645481370.713880062,1108
1645481370.747706890,1109
1645481370.780356884,1110
1645481370.814306021,1111
1645481370.847189903,1112
1645481370.881020069,1113
1645481370.913794041,1114
1645481370.947735071,1115
1645481370.980408907,1116
1645481371.014298916,1117
1645481371.047142982,1118
1645481371.080915928,1119
1645481371.113698006,1120
1645481371.147686958,1121
1645481371.180392027,1122
1645481371.214334965,1123
1645481371.247184038,1124
1645481371.281004906,1125
1645481371.313843966,1126
1645481371.347666025,1127
1645481371.380513906,1128
1645481371.414381027,1129
1645481371.447220087,1130
1645481371.481108904,1131
1645481371.513885975,1132
1645481371.547821999,1133
1645481371.580449104,1134
1645481371.614412069,1135
1645481371.647161007,1136
1645481371.681009054,1137
1645481371.713793993,1138
1645481371.747772932,1139
1645481371.780534983,1140
1645481371.814393997,1141
1645481371.847117901,1142
1645481371.881047010,1143
1645481371.913805008,1144
1645481371.947782040,1145
1645481371.980489969,1146
1645481372.014302969,1147
1645481372.047249079,1148
1645481372.081101894,1149
1645481372.113845110,1150
1645481372.147684097,1151
1645481372.180608988,1152
1645481372.214353085,1153
1645481372.247191906,1154
1645481372.281016111,1155
1645481372.313776970,1156
1645481372.347742081,1157
1645481372.380378008,1158
1645481372.414262056,1159
1645481372.447153091,1160
1645481372.481018066,1161
1645481372.513722897,1162
1645481372.547651052,1163
1645481372.580355883,1164
1645481372.614208937,1165
1645481372.647049904,1166
1645481372.680856943,1167
1645481372.713681936,1168
1645481372.747670889,1169
1645481372.780478954,1170
1645481372.814197063,1171
1645481372.847157001,1172
1645481372.880986929,1173
1645481372.913784027,1174
1645481372.947618008,1175
1645481372.980488062,1176
1645481373.014247894,1177
1645481373.047023058,1178
1645481373.080960989,1179
1645481373.113687992,1180
1645481373.147676945,1181
1645481373.180378914,1182
1645481373.214250088,1183
1645481373.247067928,1184
1645481373.281300068,1185
1645481373.313893080,1186
1645481373.347795963,1187
1645481373.380595922,1188
1645481373.414397001,1189
1645481373.447181940,1190
1645481373.481019974,1191
1645481373.513847113,1192
1645481373.547804117,1193
1645481373.580538988,1194
1645481373.614495039,1195
1645481373.647300959,1196
1645481373.681150913,1197
1645481373.714006901,1198
1645481373.747967958,1199
1645481373.780731916,1200
1645481373.814631939,1201
1645481373.847513914,1202
1645481373.881263971,1203
1645481373.914275885,1204
1645481373.948174000,1205
1645481373.980911016,1206
1645481374.014852047,1207
1645481374.047702074,1208
1645481374.081532955,1209
1645481374.114379883,1210
1645481374.148246050,1211
1645481374.181113005,1212
1645481374.214953899,1213
1645481374.247865915,1214
1645481374.281747103,1215
1645481374.314618111,1216
1645481374.348577976,1217
1645481374.381298065,1218
1645481374.415167093,1219
1645481374.448117018,1220
1645481374.481812000,1221
1645481374.514683962,1222
1645481374.548613071,1223
1645481374.581469059,1224
1645481374.615392923,1225
1645481374.648267984,1226
1645481374.682147980,1227
1645481374.715002060,1228
1645481374.748872995,1229
1645481374.781683922,1230
1645481374.815603971,1231
1645481374.848258972,1232
1645481374.882014036,1233
1645481374.914848089,1234
1645481374.948920012,1235
1645481374.981559038,1236
1645481375.015398026,1237
1645481375.048197031,1238
1645481375.082037926,1239
1645481375.114875078,1240
1645481375.148674011,1241
1645481375.181405067,1242
1645481375.215475082,1243
1645481375.248023987,1244
1645481375.281754971,1245
1645481375.314568996,1246
1645481375.348494053,1247
1645481375.381314039,1248
1645481375.415149927,1249
1645481375.447973967,1250
1645481375.481714010,1251
1645481375.514527082,1252
1645481375.548342943,1253
1645481375.581120968,1254
1645481375.614953041,1255
1645481375.647588015,1256
1645481375.681529999,1257
1645481375.714294910,1258
1645481375.748133898,1259
1645481375.781061888,1260
1645481375.814805031,1261
1645481375.847549915,1262
1645481375.881275892,1263
1645481375.914199114,1264
1645481375.948031902,1265
1645481375.980719090,1266
1645481376.014612913,1267
1645481376.047588110,1268
1645481376.081367970,1269
1645481376.114157915,1270
1645481376.148047924,1271
1645481376.180644989,1272
1645481376.214643955,1273
1645481376.247279882,1274
1645481376.281143904,1275
1645481376.313878059,1276
1645481376.347739935,1277
1645481376.380486012,1278
1645481376.414372921,1279
1645481376.447199106,1280
1645481376.480966091,1281
1645481376.513720036,1282
1645481376.547642946,1283
1645481376.580461979,1284
1645481376.614351988,1285
1645481376.647258043,1286
1645481376.681154013,1287
1645481376.713766098,1288
1645481376.747790098,1289
1645481376.780445099,1290
1645481376.814327955,1291
1645481376.847121954,1292
1645481376.880942106,1293
1645481376.913868904,1294
1645481376.947706938,1295
1645481376.980478048,1296
1645481377.014331102,1297
1645481377.047095060,1298
1645481377.081008911,1299
1645481377.113692999,1300
1645481377.147671938,1301
1645481377.180387020,1302
1645481377.214322090,1303
1645481377.247229099,1304
1645481377.280992985,1305
1645481377.313817978,1306
1645481377.347832918,1307
1645481377.380511045,1308
1645481377.414280891,1309
1645481377.447164059,1310
1645481377.480989933,1311
1645481377.513643980,1312
1645481377.547588110,1313
1645481377.580471039,1314
1645481377.614231110,1315
1645481377.647159100,1316
1645481377.680958986,1317
1645481377.713756084,1318
1645481377.747629881,1319
1645481377.780426025,1320
1645481377.814254999,1321
1645481377.847249031,1322
1645481377.880158901,1323
1645481377.913841963,1324
1645481377.947072983,1325
1645481377.981024981,1326
1645481378.013644934,1327
1645481378.047473907,1328
1645481378.080239058,1329
1645481378.114097118,1330
1645481378.146888971,1331
1645481378.180783987,1332
1645481378.213550091,1333
1645481378.247652054,1334
1645481378.280282021,1335
1645481378.314127922,1336
1645481378.346976995,1337
1645481378.380676985,1338
1645481378.413614988,1339
1645481378.447511911,1340
1645481378.480300903,1341
1645481378.514146090,1342
1645481378.547028065,1343
1645481378.580933094,1344
1645481378.613631964,1345
1645481378.647495985,1346
1645481378.680320978,1347
1645481378.714207888,1348
1645481378.747040033,1349
1645481378.780786991,1350
1645481378.813658953,1351
1645481378.847546101,1352
1645481378.880263090,1353
1645481378.914112091,1354
1645481378.946990013,1355
1645481378.980858088,1356
1645481379.013638020,1357
1645481379.047585011,1358
1645481379.080414057,1359
1645481379.114130974,1360
1645481379.146959066,1361
1645481379.181265116,1362
1645481379.213663101,1363
1645481379.247581005,1364
1645481379.280247927,1365
1645481379.314126015,1366
1645481379.347084999,1367
1645481379.380755901,1368
1645481379.413630962,1369
1645481379.447578907,1370
1645481379.480258942,1371
1645481379.514149904,1372
1645481379.547095060,1373
1645481379.580780029,1374
1645481379.613846064,1375
1645481379.647598982,1376
1645481379.680438042,1377
1645481379.714335918,1378
1645481379.747193098,1379
1645481379.780998945,1380
1645481379.813762903,1381
1645481379.847727060,1382
1645481379.880475998,1383
1645481379.914328098,1384
1645481379.947173119,1385
1645481379.981026888,1386
1645481380.013824940,1387
1645481380.047717094,1388
1645481380.080395937,1389
1645481380.114284039,1390
1645481380.147109032,1391
1645481380.181020975,1392
1645481380.213777065,1393
1645481380.247632027,1394
1645481380.280365944,1395
1645481380.314076900,1396
1645481380.346966982,1397
1645481380.380846024,1398
1645481380.413652897,1399
1645481380.447449923,1400
1645481380.480247974,1401
1645481380.514137030,1402
1645481380.547044992,1403
1645481380.580841064,1404
1645481380.613745928,1405
1645481380.647583008,1406
1645481380.680259943,1407
1645481380.714139938,1408
1645481380.747127056,1409
1645481380.781019926,1410
1645481380.813685894,1411
1645481380.847765923,1412
1645481380.880474091,1413
1645481380.914365053,1414
1645481380.947191000,1415
1645481380.980954885,1416
1645481381.013669968,1417
1645481381.047569036,1418
1645481381.080405951,1419
1645481381.114269018,1420
1645481381.147042990,1421
1645481381.181029081,1422
1645481381.213705063,1423
1645481381.247612000,1424
1645481381.280378103,1425
1645481381.314197063,1426
1645481381.347126007,1427
1645481381.380754948,1428
1645481381.413755894,1429
1645481381.447649002,1430
1645481381.480523109,1431
1645481381.514250994,1432
1645481381.547156096,1433
1645481381.581145048,1434
1645481381.613717079,1435
1645481381.647506952,1436
1645481381.680315018,1437
1645481381.714168072,1438
1645481381.747109890,1439
1645481381.780878067,1440
1645481381.813724995,1441
1645481381.847605944,1442
1645481381.880378008,1443
1645481381.914222002,1444
1645481381.947135925,1445
1645481381.980983019,1446
1645481382.013834953,1447
1645481382.047663927,1448
1645481382.080385923,1449
1645481382.114283085,1450
1645481382.147237062,1451
1645481382.180962086,1452
1645481382.213783979,1453
1645481382.247706890,1454
1645481382.280488968,1455
1645481382.314407110,1456
1645481382.347223043,1457
1645481382.380916119,1458
1645481382.413727045,1459
1645481382.447647095,1460
1645481382.480361938,1461
1645481382.514262915,1462
1645481382.547113895,1463
1645481382.580931902,1464
1645481382.613755941,1465
1645481382.647893906,1466
1645481382.680332899,1467
1645481382.714334965,1468
1645481382.747189999,1469
1645481382.781035900,1470
1645481382.813889027,1471
1645481382.847683907,1472
1645481382.880394936,1473
1645481382.914333105,1474
1645481382.947186947,1475
1645481382.980973005,1476
1645481383.013887882,1477
1645481383.047786951,1478
1645481383.080454111,1479
1645481383.114442110,1480
1645481383.147274971,1481
1645481383.181421995,1482
1645481383.213860989,1483
1645481383.247817039,1484
1645481383.280515909,1485
1645481383.314448118,1486
1645481383.347343922,1487
1645481383.381124020,1488
1645481383.413891077,1489
1645481383.447829008,1490
1645481383.480540037,1491
1645481383.514384985,1492
1645481383.547354937,1493
1645481383.581195116,1494
1645481383.613922119,1495
1645481383.647854090,1496
1645481383.680579901,1497
1645481383.714565992,1498
1645481383.747356892,1499
1645481383.781063080,1500
1645481383.813905001,1501
1645481383.847913027,1502
1645481383.880598068,1503
1645481383.914519072,1504
1645481383.947276115,1505
1645481383.981105089,1506
1645481384.014000893,1507
1645481384.047800064,1508
1645481384.080661058,1509
1645481384.114481926,1510
1645481384.147290945,1511
1645481384.181077003,1512
1645481384.213880062,1513
1645481384.248008966,1514
1645481384.280553102,1515
1645481384.314449072,1516
1645481384.347563028,1517
1645481384.381062984,1518
1645481384.413758993,1519
1645481384.447695971,1520
1645481384.480536938,1521
1645481384.514463902,1522
1645481384.547179937,1523
1645481384.580971956,1524
1645481384.613677979,1525
1645481384.647579908,1526
1645481384.680253983,1527
1645481384.714209080,1528
1645481384.747024059,1529
1645481384.780890942,1530
1645481384.813577890,1531
1645481384.847470045,1532
1645481384.880326033,1533
1645481384.914251089,1534
1645481384.946935892,1535
1645481384.980807066,1536
1645481385.013525009,1537
1645481385.047457933,1538
1645481385.080272913,1539
1645481385.114228010,1540
1645481385.147075891,1541
1645481385.180861950,1542
1645481385.213742971,1543
1645481385.247565031,1544
1645481385.280471087,1545
1645481385.314285994,1546
1645481385.347049952,1547
1645481385.380970001,1548
1645481385.413819075,1549
1645481385.447607040,1550
1645481385.480400085,1551
1645481385.514280081,1552
1645481385.547101021,1553
1645481385.580976009,1554
1645481385.613781929,1555
1645481385.647665977,1556
1645481385.680562019,1557
1645481385.714231014,1558
1645481385.747186899,1559
1645481385.780941010,1560
1645481385.813738108,1561
1645481385.847691059,1562
1645481385.880390882,1563
1645481385.914269924,1564
1645481385.947180986,1565
1645481385.980943918,1566
1645481386.013693094,1567
1645481386.047631979,1568
1645481386.080435038,1569
1645481386.114326000,1570
1645481386.147051096,1571
1645481386.180958986,1572
1645481386.213790894,1573
1645481386.247693062,1574
1645481386.280466080,1575
1645481386.314213991,1576
1645481386.347170115,1577
1645481386.380928040,1578
1645481386.413749933,1579
1645481386.447648048,1580
1645481386.480426073,1581
1645481386.514233112,1582
1645481386.547091007,1583
1645481386.580945015,1584
1645481386.613838911,1585
1645481386.647648096,1586
1645481386.680324078,1587
1645481386.714268923,1588
1645481386.747112989,1589
1645481386.780956030,1590
1645481386.813699007,1591
1645481386.847645044,1592
1645481386.880435944,1593
1645481386.914323092,1594
1645481386.947130919,1595
1645481386.981152058,1596
1645481387.013792992,1597
1645481387.047933102,1598
1645481387.080419064,1599
1645481387.114289999,1600
1645481387.147248030,1601
1645481387.181143045,1602
1645481387.213920116,1603
1645481387.247708082,1604
1645481387.280540943,1605
1645481387.314358950,1606
1645481387.347254038,1607
1645481387.381330967,1608
1645481387.413844109,1609
1645481387.447824955,1610
1645481387.480576992,1611
1645481387.514383078,1612
1645481387.547255993,1613
1645481387.581129074,1614
1645481387.613945007,1615
1645481387.647742987,1616
1645481387.680531979,1617
1645481387.714471102,1618
1645481387.747272968,1619
1645481387.781080008,1620
1645481387.813911915,1621
1645481387.847820997,1622
1645481387.880542040,1623
1645481387.914405107,1624
1645481387.947247028,1625
1645481387.981076002,1626
1645481388.013936996,1627
1645481388.047826052,1628
1645481388.080655098,1629
1645481388.114535093,1630
1645481388.147298098,1631
1645481388.181267977,1632
1645481388.214035988,1633
1645481388.247936010,1634
1645481388.280774117,1635
1645481388.314657927,1636
1645481388.347405910,1637
1645481388.381309986,1638
1645481388.414046049,1639
1645481388.447907925,1640
1645481388.480658054,1641
1645481388.514585018,1642
1645481388.547278881,1643
1645481388.581197023,1644
1645481388.613925934,1645
1645481388.647860050,1646
1645481388.680505991,1647
1645481388.714406013,1648
1645481388.747255087,1649
1645481388.781363010,1650
1645481388.813990116,1651
1645481388.847803116,1652
1645481388.880567074,1653
1645481388.914398909,1654
1645481388.947215080,1655
1645481388.981055975,1656
1645481389.013830900,1657
