1645481329.585373402,2.532229086
1645481329.595215082,2.532232064
1645481329.605310440,2.532234801
1645481329.615255356,2.532226801
1645481329.625228405,2.532231214
1645481329.635205746,2.532234099
1645481329.645294666,2.532236517
1645481329.655222654,2.532212004
1645481329.665198088,2.532205927
1645481329.675429344,2.532206600
1645481329.685350418,2.532201745
1645481329.695195436,2.532206497
1645481329.705143690,2.532198599
1645481329.715297461,2.532203355
1645481329.725198030,2.532208686
1645481329.735286713,2.532197534
1645481329.745317459,2.532195659
1645481329.755357027,2.532201722
1645481329.765294552,2.532220193
1645481329.775114536,2.532196377
1645481329.785208702,2.532183859
1645481329.795343876,2.532181726
1645481329.805273533,2.532188815
1645481329.815255404,2.532189422
1645481329.825351000,2.532164160
1645481329.835345745,2.532171196
1645481329.845385313,2.532185096
1645481329.855329275,2.532171280
1645481329.865295887,2.532170660
1645481329.875242949,2.532180235
1645481329.885218382,2.532150697
1645481329.895329714,2.532134091
1645481329.905264139,2.532146516
1645481329.915256500,2.532157603
1645481329.925315142,2.532131467
1645481329.935275793,2.532118588
1645481329.945336342,2.532126883
1645481329.955207825,2.532124809
1645481329.965331554,2.532145275
1645481329.975254297,2.532117858
1645481329.985237598,2.532133614
1645481329.995164633,2.532129008
1645481330.005270243,2.532129693
1645481330.015243769,2.532115597
1645481330.025199890,2.532108832
1645481330.035427570,2.532105750
1645481330.045550823,2.532108650
1645481330.055338144,2.532091843
1645481330.065287590,2.532099019
1645481330.075246572,2.532094658
1645481330.085360289,2.532095131
1645481330.095330000,2.532089244
1645481330.105361223,2.532087103
1645481330.115268707,2.532095697
1645481330.125199795,2.532092976
1645481330.135382175,2.532083855
1645481330.145388842,2.532074535
1645481330.155321360,2.532086925
1645481330.165283442,2.532064014
1645481330.175399303,2.532056119
1645481330.185348272,2.532059275
1645481330.195311308,2.532056990
1645481330.205238819,2.532058060
1645481330.215346575,2.532042351
1645481330.225335121,2.532055659
1645481330.235258102,2.532018409
1645481330.245387793,2.532041669
1645481330.255341768,2.532045384
1645481330.265287161,2.532037562
1645481330.275237799,2.532035198
1645481330.285491705,2.532027766
1645481330.295501947,2.532021524
1645481330.305274010,2.532029312
1645481330.315362215,2.532023463
1645481330.325317144,2.532028496
1645481330.335389614,2.532031599
1645481330.345361233,2.532031662
1645481330.355330706,2.532014711
1645481330.365295172,2.532026614
1645481330.375221014,2.532009617
1645481330.385345459,2.532001856
1645481330.395323277,2.532003676
1645481330.405260563,2.532013722
1645481330.415378571,2.532011001
1645481330.425326109,2.531995394
1645481330.435358047,2.532003611
1645481330.445346117,2.532010711
1645481330.455320358,2.532014506
1645481330.465285778,2.532016268
1645481330.475228071,2.532034087
1645481330.485195875,2.532047589
1645481330.495157242,2.532039126
1645481330.505370140,2.532061951
1645481330.515356302,2.532056509
1645481330.525366306,2.532075353
1645481330.535245895,2.532092017
1645481330.545324326,2.532087879
1645481330.555407763,2.532109303
1645481330.565300703,2.532108278
1645481330.575222254,2.532118342
1645481330.585352182,2.532128994
1645481330.595378637,2.532124828
1645481330.605416775,2.532136333
1645481330.615378618,2.532125882
1645481330.625348330,2.532129954
1645481330.635253668,2.532147083
1645481330.645236254,2.532129878
1645481330.655342817,2.532117654
1645481330.665300131,2.532094051
1645481330.675359011,2.532124777
1645481330.685196161,2.532115134
1645481330.695323706,2.532121184
1645481330.705275297,2.532098058
1645481330.715230465,2.532093588
1645481330.725323439,2.532100667
1645481330.735276699,2.532098200
1645481330.745228767,2.532090590
1645481330.755352259,2.532101263
1645481330.765276194,2.532096590
1645481330.775255203,2.532115187
1645481330.785376310,2.532110933
1645481330.795181274,2.532130179
1645481330.805347204,2.532122348
1645481330.815363646,2.532126949
1645481330.825378656,2.532125560
1645481330.835324287,2.532137919
1645481330.845257044,2.532147784
1645481330.855194807,2.532148756
1645481330.865373135,2.532142494
1645481330.875249624,2.532129048
1645481330.885190487,2.532118964
1645481330.895330667,2.532120251
1645481330.905281067,2.532112398
1645481330.915328979,2.532098475
1645481330.925379038,2.532095485
1645481330.935324907,2.532105231
1645481330.945231199,2.532085589
1645481330.955351114,2.532044705
1645481330.965305805,2.532040530
1645481330.975277185,2.532039366
1645481330.985218287,2.532039022
1645481330.995318174,2.532011475
1645481331.005244732,2.532009652
1645481331.015228987,2.531983472
1645481331.025192738,2.531989097
1645481331.035432339,2.531978425
1645481331.045263052,2.531965979
1645481331.055353403,2.531966117
1645481331.065296173,2.531956256
1645481331.075263262,2.531952482
1645481331.085393906,2.531943526
1645481331.095322371,2.531917636
1645481331.105273485,2.531910137
1645481331.115247488,2.531906163
1645481331.125207424,2.531896487
1645481331.135392904,2.531888120
1645481331.145230055,2.531878751
1645481331.155380011,2.531862077
1645481331.165349483,2.531855828
1645481331.175252438,2.531866450
1645481331.185338736,2.531841687
1645481331.195294857,2.531856115
1645481331.205363989,2.531843529
1645481331.215346813,2.531798169
1645481331.225336790,2.531799494
1645481331.235387564,2.531781933
1645481331.245356798,2.531788483
1645481331.255399942,2.531784404
1645481331.265290499,2.531795749
1645481331.275361538,2.531772204
1645481331.285345554,2.531784214
1645481331.295315981,2.531791489
1645481331.305400372,2.531801113
1645481331.315353870,2.531816716
1645481331.325344801,2.531833316
1645481331.335265875,2.531853660
1645481331.345440388,2.531863840
1645481331.355321646,2.531856956
1645481331.365273714,2.531893485
1645481331.375256300,2.531912423
1645481331.385344982,2.531937672
1645481331.395314455,2.531948490
1645481331.405257463,2.531951531
1645481331.415440559,2.531967746
1645481331.425341368,2.531970840
1645481331.435272932,2.531998697
